Trace
Log Plot
A.16.09,N9010A
81909.3224215298,-73.9034588424877
83176.3771102671,-71.8935452979038
84463.0318583969,-70.7242370653614
85769.5898590894,-71.5238529431352
87096.3589956081,-72.5583335705785
88443.65191386,-71.98752726124
89811.7860960694,-71.7038432057555
91201.083935591,-75.806040714705
92611.8728128794,-75.8599877711624
94044.4851726351,-71.6287419257448
95499.2586021436,-74.4596342492579
96976.535910825,-75.9662613008065
98476.6652110158,-74.5325117879859
100000,-74.4107028455924
101546.899243308,-75.8892599828493
103117.727459306,-76.0299093852966
104712.85480509,-79.4226474729048
106332.657163716,-77.7406176482214
107977.516232771,-78.4799264735808
109647.819614319,-75.5305059634751
111343.960906236,-76.7738185435594
113066.339794964,-81.11546908901
114815.362149688,-77.7171193173174
116591.440117983,-75.7162857596516
118394.99222293,-74.2810421680411
120226.443461741,-80.7026592968112
122086.225405907,-79.427789519333
123974.776302894,-76.93599334815
125892.541179417,-76.2193618372629
127839.971946302,-74.1600834723799
129817.527504985,-77.9686369502311
131825.673855641,-77.7903714290467
133864.884206999,-77.7255112933907
135935.639087853,-79.6336021688543
138038.426460289,-80.5387543263315
140173.741834677,-78.4442564642865
142342.088386434,-79.095863700786
144543.977074593,-80.0552235400732
146779.926762207,-79.1745002228829
149050.46433862,-80.7960632475063
151356.124843621,-79.4602487560508
153697.451593527,-80.6854474542463
156074.996309211,-80.0678294665587
158489.319246111,-81.6800582556156
160940.989326253,-80.9116513751577
163430.584272314,-82.9918351398397
165958.690743756,-82.0381598079664
168525.904475075,-83.4902872220023
171132.830416178,-83.958365226623
173780.082874938,-83.247826962256
176468.28566195,-83.5218683510177
179198.072237533,-85.3634213927367
181970.085860998,-83.5602549465737
184784.979742229,-86.3538411018095
187643.417195609,-86.3339655244827
190546.071796325,-87.7698163368717
193493.627539095,-85.9638546997103
196486.778999347,-85.4473416102004
199526.231496888,-87.4311612855264
202612.701262114,-86.3445414429419
205746.915604784,-87.5033253638612
208929.613085404,-87.2867777294277
212161.543689268,-89.2405166328216
215443.469003188,-90.1468276924801
218776.162394955,-89.3710819363477
222160.409195581,-91.5389676787567
225597.006884358,-88.7920876760923
229086.765276777,-89.2315820131316
232630.506715363,-89.4889254760996
236229.066263446,-89.5151936255941
239883.291901949,-90.0033035024679
243594.044729203,-89.1049418186221
247362.199163862,-90.5971889493722
251188.643150958,-92.097790870075
255074.278371136,-91.2793769846832
259020.020453133,-92.7066573291883
263026.799189538,-93.6119741873228
267095.558755899,-93.6520409010524
271227.257933203,-93.1402203781808
275422.870333817,-93.5922922642414
279683.384630908,-93.8801594796895
284009.804791421,-95.9051767496345
288403.150312661,-93.9819272113252
292864.456462524,-92.9259154058332
297394.77452346,-95.1744284995504
301995.172040202,-96.0388672781588
306666.733071318,-93.7960039966877
311410.558444676,-94.1369712783631
316227.766016838,-97.1026358396057
321119.490936482,-98.5777839908246
326086.885911893,-97.0222412134726
331131.121482591,-97.6615271020227
336253.386295163,-94.9541894903073
341454.88738336,-96.2958483958804
346736.850452532,-99.718448733802
352100.520168452,-97.2344199146013
357547.160450621,-95.8381802673195
363078.054770101,-96.3835159719557
368694.506451958,-97.7385204233589
374397.838982381,-98.0561148042045
380189.396320561,-97.5842914562912
386070.543215381,-102.257051172547
392042.665527015,-101.656468783669
398107.170553497,-100.951206437202
404265.487362344,-103.212165268317
410519.067127308,-101.770623619494
416869.383470335,-100.540029678927
423317.932808821,-100.68969874677
429866.234708228,-102.533045906293
436515.832240166,-96.8205169467669
443268.292346009,-97.8778029474771
450125.206206134,-99.2045638940493
457088.189614875,-99.6139864843196
464158.883361278,-98.6783319154869
471338.953615741,-100.335917212217
478630.092322638,-104.660792621432
486034.017599022,-99.7014582832382
493552.474139481,-101.379513688111
501187.233627273,-103.892892067774
508940.095151809,-100.226154982783
516812.885632603,-98.9844161993894
524807.460249773,-100.865947634384
532925.7028812,-102.149416686113
541169.526546464,-102.443294897866
549540.873857625,-105.562427521516
558041.717476996,-99.7844137052535
566674.060581991,-102.951475697162
575439.937337157,-101.330576266533
584341.413373517,-101.080264523188
593380.586275328,-101.510252853109
602559.586074358,-99.9086617069497
611880.575751822,-101.780519867531
621345.751748076,-102.577321549244
630957.344480193,-104.217058837895
640717.618867554,-103.137683084457
650628.874865557,-102.7314682775
660693.448007596,-101.43291540599
670913.709955411,-107.781836244375
681292.069057962,-104.998631626872
691830.970918936,-103.931695880152
702532.898973052,-101.36129483173
713400.375071256,-100.49485618855
724435.96007499,-102.532697558099
735642.254459641,-102.955619885957
747021.898927332,-104.652602962211
758577.575029184,-104.355677123041
770312.005797215,-104.01806292575
782227.956386003,-106.02936076639
794328.234724281,-105.990387889438
806615.692176613,-105.853587693536
819093.224215298,-105.048623476679
831763.771102671,-108.159961023597
844630.318583969,-105.129882605483
857695.898590894,-103.941138205394
870963.589956081,-103.983277788612
884436.5191386,-103.535323585629
898117.860960694,-106.029931061754
912010.83935591,-107.56167950599
926118.728128794,-104.526297683752
940444.851726351,-105.352586741891
954992.586021436,-105.507856902204
969765.35910825,-104.925989999075
984766.652110158,-106.262656342272
1000000,-105.171983326799
