Default Dataset,
1774400000,-15.73202204629687
1775200000.000002,-15.74004588614742
1776000000,-15.747178348018608
1776800000,-15.752955957505606
1777600000,-15.756915240203611
1778400000,-15.758592721707792
1779200000,-15.757524927613325
1780000000,-15.753314915621317
1780800000,-15.745964985705761
1781600000,-15.73562567653238
1782400000,-15.722447772078333
1783200000.000002,-15.70658205632082
1784000000.000002,-15.688179313236972
1784800000,-15.667390326803975
1785600000,-15.644365880998976
1786400000,-15.61925675979915
1787200000,-15.592213747181667
1788000000,-15.563387627123682
1788800000,-15.532929183602363
1789600000,-15.500986209819892
1790400000,-15.467647919725039
1791200000,-15.432950113964665
1792000000.000002,-15.396926638362288
1792800000.000002,-15.359611338741402
1793600000,-15.321038060925517
1794400000,-15.281240650738134
1795200000,-15.240252954002749
1796000000,-15.198108816542856
1796800000,-15.154842084181986
1797600000,-15.11048660274362
1798400000,-15.06507621805126
1799200000,-15.01864529796665
1800000000.000002,-14.971332702656909
1800800000.000002,-14.923507464271495
1801600000,-14.875569304467305
1802400000,-14.827917944901216
1803200000,-14.780953107230097
1804000000,-14.735074513110838
1804800000,-14.690681884200323
1805600000,-14.648174942155421
1806400000,-14.607953408632994
1807200000,-14.570417005289954
1808000000,-14.535965453783163
1808800000.000002,-14.504998475769497
1809600000.000002,-14.477906862434551
1810400000,-14.455029054661722
1811200000,-14.436684476682757
1812000000,-14.423192525797084
1812800000,-14.414872599304125
1813600000,-14.41204409450328
1814400000,-14.415026408693997
1815200000,-14.424138939175691
1816000000,-14.439701083247783
1816800000,-14.46203223820968
1817600000.000002,-14.491451801360824
1818400000.000002,-14.528279170000609
1819200000,-14.572789879492298
1820000000,-14.624428309447708
1820800000,-14.68189583286187
1821600000,-14.743867660114113
1822400000,-14.80901900158377
1823200000,-14.876025067650168
1824000000,-14.943561068692645
1824800000,-15.01030221509054
1825600000.000002,-15.074923717223172
1826400000.000002,-15.136100785469893
1827200000,-15.192508630210014
1828000000,-15.242822461822882
1828800000,-15.285720944913699
1829600000,-15.320513263429035
1830400000,-15.347868401826226
1831200000,-15.368632268193721
1832000000,-15.38365077061998
1832800000,-15.393769817193473
1833600000,-15.399835316002623
1834400000.000002,-15.402693175135902
1835200000.000002,-15.40318930268176
1836000000,-15.40216960672867
1836800000,-15.40047999536506
1837600000,-15.39896637667939
1838400000,-15.398474658760115
1839200000,-15.399695334250751
1840000000,-15.402428851874774
1840800000,-15.406159370514743
1841600000,-15.41037066973567
1842400000,-15.414546529102559
1843200000.000002,-15.418170728180428
1844000000,-15.420727046534282
1844800000,-15.421699263729124
1845600000,-15.420571159330002
1846400000,-15.416826512901885
1847200000,-15.409949104009804
1848000000,-15.399422712218765
1848800000,-15.384763557366107
1849600000,-15.36608283760173
1850400000,-15.344013199355203
1851200000.000002,-15.319204943053954
1852000000.000002,-15.292308369125372
1852800000,-15.263973777996888
1853600000,-15.234851470095911
1854400000,-15.205591745849844
1855200000,-15.176844905686131
1856000000,-15.149261250032154
1856800000,-15.123491079315343
1857600000,-15.1001846939631
1858400000,-15.079990802379122
1859200000,-15.063292142012266
1860000000.000002,-15.049909822160004
1860800000.000002,-15.039593654578553
1861600000,-15.032093451024132
1862400000,-15.027159023252942
1863200000,-15.02454018302123
1864000000,-15.023986742085171
1864800000,-15.025248512201003
1865600000,-15.02807530512495
1866400000,-15.032216932613203
1867200000,-15.037423206421998
1868000000.000002,-15.04344393830754
1868800000.000002,-15.05004325052522
1869600000,-15.057065336343975
1870400000,-15.06438222315903
1871200000,-15.071865966293956
1872000000,-15.079388621072383
1872800000,-15.086822242817952
1873600000,-15.09403888685425
1874400000,-15.100910608504911
1875200000,-15.107309463093536
1876000000,-15.113107505943752
1876800000.000002,-15.118176792379174
1877600000.000002,-15.12238937772343
1878400000,-15.125619510373298
1879200000,-15.127780385609043
1880000000,-15.12881866264243
1880800000,-15.128682089247874
1881600000,-15.12731841319983
1882400000,-15.124675382272706
1883200000,-15.120700744240942
1884000000,-15.115342246878967
1884800000,-15.10854763796123
1885600000.000002,-15.10026466526213
1886400000,-15.09044107655614
1887200000,-15.079024619617662
1888000000,-15.065963333611762
1888800000,-15.051249962734317
1889600000,-15.034969686440292
1890400000,-15.017219131872238
1891200000,-14.998094926172726
1892000000,-14.977693696484287
1892800000,-14.95611206994949
1893600000.000002,-14.933446673710868
1894400000.000002,-14.909794134910989
1895200000,-14.885251080692385
1896000000,-14.859914138197638
1896800000,-14.833879934569282
1897600000,-14.807245096949863
1898400000,-14.780091120459652
1899200000,-14.752416772775554
1900000000,-14.724192692830698
1900800000,-14.695389496267069
1901600000,-14.665977798726644
1902400000.000002,-14.635928215851372
1903200000.000002,-14.605211363283246
1904000000,-14.573797856664221
1904800000,-14.541658311636283
1905600000,-14.508763343841402
1906400000,-14.475083568921548
1907200000,-14.440589602518692
1908000000,-14.405275155423723
1908800000,-14.369531237804722
1909600000,-14.33408352440562
1910400000.000002,-14.299668142463403
1911200000.000002,-14.267021219215053
1912000000,-14.236878881897546
1912800000,-14.209977257747852
1913600000,-14.18705247400296
1914400000,-14.168840657899842
1915200000,-14.156077936675487
1916000000,-14.149500437566864
1916800000,-14.14984428781095
1917600000,-14.157842039003484
1918400000,-14.173720896506076
1919200000.000002,-14.19668485487702
1920000000.000002,-14.225814303544041
1920800000,-14.260189631934871
1921600000,-14.298891229477256
1922400000,-14.340999485598914
1923200000,-14.385594789727577
1924000000,-14.431757531290984
1924800000,-14.478568099716853
1925600000,-14.525106884432951
1926400000,-14.570454274866975
1927200000,-14.613690660446679
1928000000.000002,-14.654032617032158
1928800000.000002,-14.691424241185487
1929600000,-14.726051573651716
1930400000,-14.758100817889577
1931200000,-14.787758177357823
1932000000,-14.8152098555152
1932800000,-14.840642055820439
1933600000,-14.864240981732301
1934400000,-14.886192836709512
1935200000,-14.906683824210837
1936000000.000002,-14.925900147695003
1936800000.000002,-14.944028010620755
1937600000,-14.96123847926517
1938400000,-14.977450278692189
1939200000,-14.992373751933776
1940000000,-15.005712997774033
1940800000,-15.017172114997067
1941600000,-15.026455202386977
1942400000,-15.033266358727879
1943200000,-15.037309682803858
1944000000,-15.03828927339903
1944800000.000002,-15.035909229297502
1945600000.000002,-15.029873649283367
1946400000,-15.019886632140732
1947200000,-15.005653823606842
1948000000,-14.987082861013043
1948800000,-14.964481908738485
1949600000,-14.938206318858732
1950400000,-14.908611443449317
1951200000,-14.876052634585783
1952000000,-14.84088524434371
1952800000,-14.803464624798622
1953600000.000002,-14.764146128026056
1954400000,-14.723285106101585
1955200000,-14.68123691110074
1956000000,-14.638356895099072
1956800000,-14.595000410172148
1957600000,-14.551512047595544
1958400000,-14.508180224075453
1959200000,-14.465275085833419
1960000000,-14.423066769294564
1960800000,-14.381825410883934
1961600000.000002,-14.341821147026636
1962400000.000002,-14.303324114147749
1963200000,-14.266604448672375
1964000000,-14.231932287025586
1964800000,-14.199577765632469
1965600000,-14.169811020918111
1966400000,-14.142902189307598
1967200000,-14.119103274912291
1968000000,-14.09837325654793
1968800000,-14.080433894188502
1969600000,-14.065000133195504
1970400000.000002,-14.05178691893046
1971200000.000002,-14.040509196754904
1972000000,-14.030881912030324
1972800000,-14.02262001011826
1973600000,-14.015438436380215
1974400000,-14.0090521361777
1975200000,-14.003176054872242
1976000000,-13.997525137825356
1976800000,-13.99181535460832
1977600000,-13.985886568725576
1978400000.000002,-13.979819245066523
1979200000.000002,-13.973721489423546
1980000000,-13.967701407589075
1980800000,-13.961867105355466
1981600000,-13.95632668851512
1982400000,-13.951188262860441
1983200000,-13.946559934183817
1984000000,-13.942549808277647
1984800000,-13.93926599093431
1985600000,-13.936816587946211
1986400000,-13.935309705105738
1987200000.000002,-13.934818191042638
1988000000.000002,-13.935235028396207
1988800000,-13.93639598977758
1989600000,-13.93813682387129
1990400000,-13.940293279361804
1991200000,-13.942701104933647
1992000000,-13.945196049271296
1992800000,-13.947613861059267
1993600000,-13.949790288982044
1994400000,-13.951561081724137
1995200000,-13.952761987970042
1996000000.000002,-13.953228756404258
1996800000.000002,-13.952806102007521
1997600000,-13.951479257374125
1998400000,-13.949344971241025
1999200000,-13.946503061012478
2000000000,-13.94305334409276
2000800000,-13.93909563788609
2001600000,-13.934729759796738
2002400000,-13.930055527228973
2003200000,-13.92517275758702
2004000000.000002,-13.920181268275165
2004800000.000002,-13.915180876697633
2005600000,-13.9102714002587
2006400000,-13.905552289205865
2007200000,-13.90108174357163
2008000000,-13.896839503033043
2008800000,-13.892796519258404
2009600000,-13.888923743916024
2010400000,-13.885192128674213
2011200000,-13.881572625201294
2012000000,-13.878036185165548
2012800000.000002,-13.874553760235315
2013600000.000002,-13.871096302078875
2014400000,-13.867634762364553
2015200000,-13.864140092760657
2016000000,-13.860583244935476
2016800000,-13.85694612541711
2017600000,-13.853265258742212
2018400000,-13.8495941575611
2019200000,-13.845986339921993
2020000000,-13.842495323873116
2020800000.000002,-13.839174627462654
2021600000.000002,-13.836077768738868
2022400000,-13.83325826574994
2023200000,-13.830769636544112
2024000000,-13.82866539916958
2024800000,-13.826999071674578
2025600000,-13.825824172107318
2026400000,-13.825187112528312
2027200000,-13.825026271211392
2028000000,-13.825195979945995
2028800000,-13.825548356996677
2029600000.000002,-13.825935520627915
2030400000.000002,-13.826209589104288
2031200000,-13.826222680690279
2032000000,-13.825826913650452
2032800000,-13.824874406249315
2033600000,-13.8232172767514
2034400000,-13.820707643421237
2035200000,-13.817197624523338
2036000000,-13.812540200256166
2036800000,-13.806678508377814
2037600000,-13.79972365519653
2038400000.000002,-13.791805086223235
2039200000.000002,-13.783052246968822
2040000000,-13.773594582944206
2040800000,-13.763561539660287
2041600000,-13.753082562627966
2042400000,-13.742287097358144
2043200000,-13.73130458936172
2044000000,-13.72026448414961
2044800000,-13.70929622723272
2045600000,-13.698529264121944
2046400000.000002,-13.688075647693573
2047200000.000002,-13.677962680641294
2048000000,-13.668191889939934
2048800000,-13.658764796538414
2049600000,-13.649682921385661
2050400000,-13.640947785430576
2051200000,-13.632560909622114
2052000000,-13.624523814909146
2052800000,-13.616838022240628
2053600000,-13.609505052565467
2054400000,-13.602526426832569
2055200000.000002,-13.59590366599086
2056000000.000002,-13.58963735198175
2056800000,-13.58371421297094
2057600000,-13.578110412104266
2058400000,-13.572801846452279
2059200000,-13.567764413085499
2060000000,-13.562974009074495
2060800000,-13.558406531489787
2061600000,-13.554037877401925
2062400000,-13.54984394388147
2063200000,-13.54580062799893
2064000000.000002,-13.541883826824872
2064800000,-13.538069437429819
2065600000,-13.534333256859775
2066400000,-13.530641319563792
2067200000,-13.526941843667487
2068000000,-13.523181151436958
2068800000,-13.519305565138296
2069600000,-13.515261407037599
2070400000,-13.510994999400914
2071200000,-13.50645266449439
2072000000.000002,-13.50158072458406
2072800000.000002,-13.496325501936042
2073600000,-13.490633318816414
2074400000,-13.484450497491267
2075200000,-13.47772336022669
2076000000,-13.470428624347797
2076800000,-13.462687764794744
2077600000,-13.454665304067397
2078400000,-13.446525771779449
2079200000,-13.438433697544596
2080000000,-13.430553610976531
2080800000.000002,-13.423050041688938
2081600000.000002,-13.416087519295509
2082400000,-13.409830573409948
2083200000,-13.404443733645934
2084000000,-13.400091529617171
2084800000,-13.396938490937337
2085600000,-13.395131197146242
2086400000,-13.3945591463374
2087200000,-13.394919658675832
2088000000,-13.39590543044634
2088800000.000002,-13.397209157933716
2089600000.000002,-13.398523537422747
2090400000,-13.399541265198216
2091200000,-13.399955037544942
2092000000,-13.399457550747698
2092800000,-13.397741501091268
2093600000,-13.394499584860469
2094400000,-13.389424498340077
2095200000,-13.382211267415926
2096000000,-13.372767531134187
2096800000,-13.361381025353637
2097600000.000002,-13.348378898825231
2098400000.000002,-13.334088300299946
2099200000,-13.318836378528758
2100000000,-13.302950282262657
2100800000,-13.286757160252591
2101600000,-13.270584161249559
2102400000,-13.254758434004508
2103200000,-13.239607127268442
2104000000,-13.225457389792325
2104800000,-13.212636370327125
2105600000,-13.201386148796587
2106400000.000002,-13.191552812576923
2107200000.000002,-13.18286731363407
2108000000,-13.17506059115756
2108800000,-13.1678635843369
2109600000,-13.161007232361612
2110400000,-13.154222474421218
2111200000,-13.14724024970522
2112000000,-13.139791497403152
2112800000,-13.131607156704504
2113600000,-13.12241816679883
2114400000.000002,-13.11195546687562
2115200000.000002,-13.099969871059905
2116000000,-13.086488602534942
2116800000,-13.071741420941336
2117600000,-13.055962737028125
2118400000,-13.03938696154433
2119200000,-13.022248505238998
2120000000,-13.004781778861151
2120800000,-12.987221193159826
2121600000,-12.969801158884039
2122400000,-12.952756086782827
2123200000.000002,-12.936320387605214
2124000000.000002,-12.92072847210025
2124800000,-12.906213945147968
2125600000,-12.892941500494175
2126400000,-12.880955142636665
2127200000,-12.870286683760234
2128000000,-12.860967936049711
2128800000,-12.85303071168994
2129600000,-12.846506822865699
2130400000,-12.841428081761826
2131200000,-12.837826300563151
2132000000.000002,-12.835733291454488
2132800000,-12.835180866620647
2133600000,-12.836200838246448
2134400000,-12.838825018516722
2135200000,-12.843023846587982
2136000000,-12.848488516689493
2136800000,-12.854830844768308
2137600000,-12.861662641246333
2138400000,-12.868595716545457
2139200000,-12.87524188108759
2140000000.000002,-12.881212945294621
2140800000.000002,-12.886120719588462
2141600000,-12.889577014391008
2142400000,-12.891193640124172
2143200000,-12.890582407209834
2144000000,-12.887355126069906
2144800000,-12.881157455726779
2145600000,-12.872092313186116
2146400000,-12.860591026021837
2147200000,-12.847092112698107
2148000000,-12.832034091679041
2148800000.000002,-12.815855481428791
2149600000.000002,-12.798994800411492
2150400000,-12.78189056709131
2151200000,-12.764981299932352
2152000000,-12.748705517398783
2152800000,-12.733501737954718
2153600000,-12.71980848006433
2154400000,-12.708060975151781
2155200000,-12.6984306004547
2156000000,-12.690636001103272
2156800000.000002,-12.684351272338809
2157600000.000002,-12.679250509402614
2158400000,-12.675007807536012
2159200000,-12.671297261980293
2160000000,-12.667792967976766
2160800000,-12.664169020766742
2161600000,-12.660099515591526
2162400000,-12.655258547692426
2163200000,-12.649320212310762
2164000000,-12.641958604687822
2164800000,-12.632948219742502
2165600000.000002,-12.622510073835343
2166400000.000002,-12.61098927284975
2167200000,-12.598730927596492
2168000000,-12.586080148886282
2168800000,-12.573382047529883
2169600000,-12.560981734338036
2170400000,-12.549224320121475
2171200000,-12.538454915690949
2172000000,-12.529018631857191
2172800000,-12.521260579430958
2173600000,-12.515525869222984
2174400000.000002,-12.512132473943382
2175200000,-12.51104216003342
2176000000,-12.51196593976011
2176800000,-12.514609595800692
2177600000,-12.518678910832406
2178400000,-12.523879667532476
2179200000,-12.529917648578163
2180000000,-12.53649863664667
2180800000,-12.543328414415257
2181600000,-12.550112764561135
2182400000.000002,-12.556557469761565
2183200000.000002,-12.56236831269377
2184000000,-12.567253208291874
2184800000,-12.57108102678064
2185600000,-12.573991222921187
2186400000,-12.576149181762077
2187200000,-12.577720288351799
2188000000,-12.5788699277389
2188800000,-12.579763484971913
2189600000,-12.580566345099356
2190400000,-12.581443893169762
2191200000.000002,-12.582561514231664
2192000000.000002,-12.584084593333586
2192800000,-12.586178515524047
2193600000,-12.589008665851594
2194400000,-12.592689954795418
2195200000,-12.597117863833958
2196000000,-12.602128260544433
2196800000,-12.607557011331409
2197600000,-12.613239982599481
2198400000,-12.619013040753188
2199200000.000002,-12.624712052197118
2200000000.000002,-12.630172883335852
2200800000,-12.635231400573943
2201600000,-12.639723470315978
2202400000,-12.643484958966518
2203200000,-12.646351732930142
2204000000,-12.648174643964119
2204800000,-12.648995711194374
2205600000,-12.648988851145901
2206400000,-12.648330597498855
2207200000,-12.647197483933368
2208000000.000002,-12.645766044129587
2208800000.000002,-12.644212811767659
2209600000,-12.64271432052773
2210400000,-12.641447104089941
2211200000,-12.640587696134432
2212000000,-12.640312630341356
2212800000,-12.640798440390846
2213600000,-12.642218615888865
2214400000,-12.644530195869152
2215200000,-12.64733368745624
2216000000,-12.6501963310712
2216800000.000002,-12.652685367135078
2217600000.000002,-12.654368036068888
2218400000,-12.654811578293724
2219200000,-12.653583234230595
2220000000,-12.650250244300565
2220800000,-12.644379848924665
2221600000,-12.635539288523972
2222400000,-12.623295803519511
2223200000,-12.607216634332325
2224000000,-12.587073035201456
2224800000.000002,-12.563503221410109
2225600000.000002,-12.537375658905354
2226400000,-12.50955881541276
2227200000,-12.480921158657907
2228000000,-12.452331156366334
2228800000,-12.42465727626363
2229600000,-12.398767986075363
2230400000,-12.375531753527085
2231200000,-12.355817046344377
2232000000,-12.340492332252794
2232800000,-12.330426078977922
2233600000.000002,-12.326401097067745
2234400000.000002,-12.328137879914252
2235200000,-12.334638569791487
2236000000,-12.344891763304418
2236800000,-12.357886057058025
2237600000,-12.372610047657282
2238400000,-12.38805233170718
2239200000,-12.403201505812696
2240000000,-12.417046166578785
2240800000,-12.42857491061045
2241600000,-12.436776334512665
2242400000.000002,-12.440639034890388
2243200000,-12.439161477798947
2244000000,-12.432004234066405
2244800000,-12.419896508827371
2245600000,-12.40366456986228
2246400000,-12.384134684951526
2247200000,-12.362133121875544
2248000000,-12.33848614841473
2248800000,-12.31402003234951
2249600000,-12.289561041460288
2250400000.000002,-12.26593544352749
2251200000.000002,-12.243969506331524
2252000000,-12.224489497652804
2252800000,-12.208321685271741
2253600000,-12.196043908547551
2254400000,-12.187202041488824
2255200000,-12.181074038595064
2256000000,-12.176937853850909
2256800000,-12.17407144124094
2257600000,-12.171752754749804
2258400000,-12.169259748362087
2259200000.000002,-12.165870376062443
2260000000.000002,-12.160862591835468
2260800000,-12.153514349665784
2261600000,-12.143103603537995
2262400000,-12.128908307436731
2263200000,-12.110281721232923
2264000000,-12.087485297281646
2264800000,-12.061382359777582
2265600000,-12.032847005256244
2266400000,-12.002753330253114
2267200000.000002,-11.971975431303697
2268000000.000002,-11.941387404943477
2268800000,-11.911863347707971
2269600000,-11.884277356132657
2270400000,-11.85950352675303
2271200000,-11.838415956104605
2272000000,-11.82188874072287
2272800000,-11.810787142970362
2273600000,-11.80541642708392
2274400000,-11.805196187779416
2275200000,-11.809467729541538
2276000000.000002,-11.817572356854988
2276800000.000002,-11.828851374204483
2277600000,-11.842646086074701
2278400000,-11.858297796950332
2279200000,-11.875147811316111
2280000000,-11.892537433656706
2280800000,-11.90980796845681
2281600000,-11.926300720201155
2282400000,-11.941356993374406
2283200000,-11.954457271566497
2284000000,-11.96564719000608
2284800000.000002,-11.975115812489832
2285600000,-11.983052202832212
2286400000,-11.989645424847666
2287200000,-11.99508454235066
2288000000,-11.99955861915565
2288800000,-12.003256719077093
2289600000,-12.006367905929459
2290400000,-12.009081243527191
2291200000,-12.011585795684752
2292000000,-12.014070626216586
2292800000.000002,-12.016715130000136
2293600000.000002,-12.019585279930716
2294400000,-12.022673385882904
2295200000,-12.025970507922864
2296000000,-12.029467706116769
2296800000,-12.033156040530798
2297600000,-12.037026571231102
2298400000,-12.041070358283896
2299200000,-12.04527846175531
2300000000,-12.049641941711528
2300800000,-12.05415185821873
2301600000.000002,-12.058799271343076
2302400000.000002,-12.063574172662058
2303200000,-12.068402462182739
2304000000,-12.073110708183535
2304800000,-12.077516935470733
2305600000,-12.081439168850586
2306400000,-12.084695433129397
2307200000,-12.087103753113425
2308000000,-12.088482153608943
2308800000,-12.088648659422219
2309600000.000002,-12.08742129535954
2310400000.000002,-12.084618086227174
2311200000,-12.080057056831393
2312000000,-12.073556231979708
2312800000,-12.065007186520816
2313600000,-12.054593441172806
2314400000,-12.042570943858955
2315200000,-12.029195642502543
2316000000,-12.014723485026828
2316800000,-11.999410419355094
2317600000,-11.983512393410606
2318400000.000002,-11.967285355116651
2319200000.000002,-11.950985252396485
2320000000,-11.934868033173402
2320800000,-11.91918964537065
2321600000,-11.904206036911532
2322400000,-11.890151372437202
2323200000,-11.877011206636517
2324000000,-11.864612867851747
2324800000,-11.852781142997507
2325600000,-11.84134081898842
2326400000,-11.830116682739124
2327200000.000002,-11.818933521164226
2328000000.000002,-11.807616121178341
2328800000,-11.795989269696115
2329600000,-11.783877753632154
2330400000,-11.771106359901083
2331200000,-11.757499875417516
2332000000,-11.742886743034276
2332800000,-11.727303199369082
2333600000,-11.711101083207687
2334400000,-11.69465863862694
2335200000.000002,-11.678354109703662
2336000000.000002,-11.662565740514694
2336800000,-11.647671775136885
2337600000,-11.63405045764707
2338400000,-11.6220800321221
2339200000,-11.612138742638798
2340000000,-11.60460483327401
2340800000,-11.599856548104583
2341600000,-11.598272131049484
2342400000,-11.600073797312383
2343200000,-11.604878345817724
2344000000.000002,-11.612155756835179
2344800000.000002,-11.62137601063447
2345600000,-11.632009087485272
2346400000,-11.643524967657271
2347200000,-11.655393631420168
2348000000,-11.667085059043657
2348800000,-11.678069230797412
2349600000,-11.687816126951155
2350400000,-11.69579572777456
2351200000,-11.701478013537304
2352000000,-11.704370355470488
2352800000.000002,-11.704395405757722
2353600000,-11.701734811554388
2354400000,-11.69657415263778
2355200000,-11.689099008785206
2356000000,-11.679494959773983
2356800000,-11.667947585381405
2357600000,-11.654642465384782
2358400000,-11.639765179561415
2359200000,-11.623501307688613
2360000000,-11.606036429543671
2360800000.000002,-11.587556124903912
2361600000.000002,-11.568246779817684
2362400000,-11.548338259466348
2363200000,-11.52812514722072
2364000000,-11.50790729234636
2364800000,-11.487984544108805
2365600000,-11.468656751773594
2366400000,-11.450223764606271
2367200000,-11.432985431872417
2368000000,-11.417241602837542
2368800000,-11.403292126767198
2369600000.000002,-11.391436852926958
2370400000.000002,-11.381975630582339
2371200000,-11.375208308381296
2372000000,-11.371317678600704
2372800000,-11.37004253649927
2373600000,-11.371016424862447
2374400000,-11.373872886475631
2375200000,-11.378245464124277
2376000000,-11.383767700593786
2376800000,-11.390073138669607
2377600000.000002,-11.396795321137162
2378400000.000002,-11.403567790781864
2379200000,-11.410024090389143
2380000000,-11.41579776274444
2380800000,-11.420522350633163
2381600000,-11.423865600902303
2382400000,-11.425865031668522
2383200000,-11.426784131556701
2384000000,-11.426889628027205
2384800000,-11.426448248540403
2385600000,-11.425726720556696
2386400000.000002,-11.424991771536426
2387200000.000002,-11.424510128939993
2388000000,-11.424548520227745
2388800000,-11.425373672860061
2389600000,-11.427252314297327
2390400000,-11.430451171999898
2391200000,-11.435231402594418
2392000000,-11.441568783335292
2392800000,-11.449022775666087
2393600000,-11.457119906616988
2394400000,-11.465386703218165
2395200000.000002,-11.473349692499802
2396000000,-11.48053540149207
2396800000,-11.486470357225144
2397600000,-11.490681086729197
2398400000,-11.49269411703441
2399200000,-11.492035975170964
2400000000,-11.488233188169026
2400800000,-11.480812285797029
2401600000,-11.469482164673245
2402400000,-11.454627921376549
2403200000.000002,-11.436791344874699
2404000000.000002,-11.416514224135412
2404800000,-11.394338348126404
2405600000,-11.370805505815454
2406400000,-11.346457486170259
2407200000,-11.321836078158562
2408000000,-11.2974830707481
2408800000,-11.273940252906598
2409600000,-11.2517494136018
2410400000,-11.231452341801443
2411200000,-11.213545051959237
2412000000.000002,-11.198041770743608
2412800000.000002,-11.184668239892744
2413600000,-11.17314630418523
2414400000,-11.163197808399623
2415200000,-11.15454459731454
2416000000,-11.146908515708525
2416800000,-11.14001140836016
2417600000,-11.133575120048057
2418400000,-11.12732149555076
2419200000,-11.120972379646865
2420000000.000002,-11.11424961711495
2420800000.000002,-11.10687858352238
2421600000,-11.098756677963259
2422400000,-11.090027256442404
2423200000,-11.080852587495016
2424000000,-11.071394939656258
2424800000,-11.061816581461336
2425600000,-11.052279781445414
2426400000,-11.042946808143682
2427200000,-11.033979930091299
2428000000,-11.02554141582349
2428800000.000002,-11.017793533875398
2429600000.000002,-11.010898552782223
2430400000,-11.005018739322118
2431200000,-11.000261855319359
2432000000,-10.996538092393536
2432800000,-10.993712890607128
2433600000,-10.991651690022593
2434400000,-10.99021993070238
2435200000,-10.98928305270897
2436000000,-10.988706496104804
2436800000,-10.988355700952347
2437600000.000002,-10.988096107314085
2438400000.000002,-10.987793155252447
2439200000,-10.987312284829912
2440000000,-10.986518936108936
2440800000,-10.985291440559593
2441600000,-10.983640259833066
2442400000,-10.981653372558071
2443200000,-10.979419742614603
2444000000,-10.977028333882622
2444800000,-10.974568110242103
2445600000.000002,-10.972128035573007
2446400000.000002,-10.969797073755316
2447200000,-10.967664188669012
2448000000,-10.965818344194041
2448800000,-10.964348504210406
2449600000,-10.963343632598054
2450400000,-10.96289036039439
2451200000,-10.962967099831957
2452000000,-10.963400607014151
2452800000,-10.964006306414724
2453600000,-10.964599622507414
2454400000.000002,-10.964995979765995
2455200000.000002,-10.965010802664182
2456000000,-10.964459515675749
2456800000,-10.963157543274427
2457600000,-10.960920309933954
2458400000,-10.95756324012811
2459200000,-10.952901758330611
2460000000,-10.946751293045189
2460800000,-10.938995852369551
2461600000,-10.929762469668944
2462400000,-10.919231985900971
2463200000.000002,-10.907585242023245
2464000000,-10.89500307899339
2464800000,-10.88166633776899
2465600000,-10.867755859307678
2466400000,-10.853452484567043
2467200000,-10.838937054504704
2468000000,-10.824390410078273
2468800000,-10.809993392245367
2469600000,-10.795926841963578
2470400000,-10.78236048877055
2471200000.000002,-10.769353136876802
2472000000.000002,-10.75689983304482
2472800000,-10.744994862888213
2473600000,-10.733632512020598
2474400000,-10.722807066055609
2475200000,-10.712512810606846
2476000000,-10.702744031287935
2476800000,-10.693495013712514
2477600000,-10.68476004349418
2478400000,-10.676533406246541
2479200000,-10.66880938758326
2480000000.000002,-10.66158224341109
2480800000.000002,-10.654844916106669
2481600000,-10.6485885437925
2482400000,-10.642804133628943
2483200000,-10.637482692776345
2484000000,-10.632615228395053
2484800000,-10.6281927476454
2485600000,-10.62420625768776
2486400000,-10.620646765682466
2487200000,-10.617505278789857
2488000000.000002,-10.6147728041703
2488800000.000002,-10.612440348984137
2489600000,-10.610498920812987
2490400000,-10.608943903956067
2491200000,-10.607785846002606
2492000000,-10.607038576103328
2492800000,-10.606715923408942
2493600000,-10.606831717070143
2494400000,-10.607399786237657
2495200000,-10.608433960062179
2496000000,-10.609948067694425
2496800000.000002,-10.611955938285107
2497600000.000002,-10.614471400984918
2498400000,-10.617508284944584
2499200000,-10.6210804193148
2500000000,-10.62519422325525
2500800000,-10.629784050833742
2501600000,-10.634743676517246
2502400000,-10.639966420588273
2503200000,-10.645345603329389
2504000000,-10.650774545023154
2504800000,-10.656146565952085
2505600000.000002,-10.661354986398727
2506400000,-10.666293126645648
2507200000,-10.670854306975393
2508000000,-10.674931847670486
2508800000,-10.67841906901348
2509600000,-10.681210358704824
2510400000,-10.68324513725586
2511200000,-10.684523457007884
2512000000,-10.685049644297244
2512800000,-10.684828025460277
2513600000.000002,-10.683862926833342
2514400000.000002,-10.68215867475277
2515200000,-10.6797195955549
2516000000,-10.676550015576076
2516800000,-10.672654261152651
2517600000,-10.668036658620956
2518400000,-10.662701534317328
2519200000,-10.656653216143965
2520000000,-10.649906741162127
2520800000,-10.64251342150645
2521600000,-10.634532242537077
2522400000.000002,-10.626022189614154
2523200000.000002,-10.617042248097825
2524000000,-10.607651403348228
2524800000,-10.597908640725528
2525600000,-10.587872945589837
2526400000,-10.577603303301323
2527200000,-10.567158699220116
2528000000,-10.556598118706361
2528800000,-10.545980547120209
2529600000,-10.53536162146463
2530400000.000002,-10.524765248843345
2531200000.000002,-10.514197833435247
2532000000,-10.503665596115837
2532800000,-10.493174757760613
2533600000,-10.482731539245073
2534400000,-10.472342161444736
2535200000,-10.462012845235066
2536000000,-10.451749811491581
2536800000,-10.441559281089766
2537600000,-10.43144747490512
2538400000,-10.421420613813154
2539200000.000002,-10.411486719305998
2540000000.000002,-10.401726365213122
2540800000,-10.392315877772319
2541600000,-10.383438136115181
2542400000,-10.37527601937326
2543200000,-10.368012406678133
2544000000,-10.361830177161387
