Default Dataset,
X,Y
3038400000.000001,-10.783893652553587
3039199999.999999,-10.788696502085756
3039999999.999999,-10.793843502000925
3040800000.000001,-10.799305533346825
3041600000.000001,-10.805053477171114
3042400000.000001,-10.81105716895442
3043200000.000001,-10.817264786351934
3043999999.999999,-10.823604099324001
3044800000.000001,-10.830002082567013
3045600000.000001,-10.836385710777378
3046400000.000001,-10.84268195865149
3047200000.000001,-10.848817800885747
3047999999.999999,-10.85472021217656
3048799999.999999,-10.860316167220326
3049600000.000001,-10.865532640713454
3050400000.000001,-10.87029660735233
3051200000.000001,-10.874535041833362
3051999999.999999,-10.878175120972237
3052799999.999999,-10.881191591095273
3053600000.000001,-10.883667749805483
3054400000.000001,-10.885701964515334
3055200000.000001,-10.887392602637284
3056000000.000001,-10.888838031583788
3056799999.999999,-10.890136618767322
3057600000.000001,-10.89138673160032
3058400000.000001,-10.892686737495275
3059200000.000001,-10.894135003864612
3060000000.000001,-10.89582989812083
3060799999.999999,-10.897869787676356
3061599999.999999,-10.900353039943674
3062400000.000001,-10.903349256741905
3063200000.000001,-10.90675272463497
3064000000.000001,-10.910391688292663
3064799999.999999,-10.91409427187157
3065599999.999999,-10.917688599528276
3066400000.000001,-10.921002795419348
3067200000.000001,-10.923864983701392
3068000000.000001,-10.926103288530953
3068800000.000001,-10.927545834064638
3069599999.999999,-10.928020744459033
3070400000.000001,-10.927356143870703
3071200000.000001,-10.925380156456221
3072000000.000001,-10.921930593160802
3072800000.000001,-10.917039241990082
3073599999.999999,-10.910917091898781
3074399999.999999,-10.903781857591085
3075200000.000001,-10.895851253771141
3076000000.000001,-10.88734299514308
3076800000.000001,-10.878474796411098
3077599999.999999,-10.86946437227931
3078399999.999999,-10.860529437451888
3079200000.000001,-10.85188770663298
3080000000.000001,-10.843756894526742
3080800000.000001,-10.83635471583733
3081600000.000001,-10.82989835983652
3082399999.999999,-10.824492992294111
3083200000.000001,-10.819993528746124
3084000000.000001,-10.816220975979249
3084800000.000001,-10.812996340780174
3085600000.000001,-10.810140629935582
3086399999.999999,-10.807474850232175
3087199999.999999,-10.804820008456637
3088000000.000001,-10.801997111395671
3088800000.000001,-10.798827165835945
3089600000.000001,-10.795131178564162
3090399999.999999,-10.790730156367005
3091199999.999999,-10.785445106031176
3092000000.000001,-10.779138572330062
3092800000.000001,-10.771920391139233
3093600000.000001,-10.763991540358802
3094399999.999999,-10.75555314113221
3095199999.999999,-10.746806314602892
3096000000.000001,-10.737952181914295
3096800000.000001,-10.729191864209831
3097600000.000001,-10.720726482632948
3098400000.000001,-10.712757158327108
3099199999.999999,-10.705485012435709
3099999999.999999,-10.699111166102206
3100800000.000001,-10.693836740470033
3101600000.000001,-10.689853937730561
3102400000.000001,-10.687182220800878
3103199999.999999,-10.685684597965107
3103999999.999999,-10.685218425496998
3104800000.000001,-10.685641059670296
3105600000.000001,-10.686809856758735
3106400000.000001,-10.688582173036075
3107199999.999999,-10.690815364776043
3107999999.999999,-10.69336678825239
3108800000.000001,-10.696093799738847
3109600000.000001,-10.69885375550917
3110400000.000001,-10.701504011837088
3111200000.000001,-10.703902188370805
3111999999.999999,-10.705956981627494
3112799999.999999,-10.707688794680848
3113600000.000001,-10.709132802161129
3114400000.000001,-10.710324178698556
3115200000.000001,-10.711298098923379
3115999999.999999,-10.712089737465824
3116799999.999999,-10.71273426895614
3117600000.000001,-10.713266868024562
3118400000.000001,-10.713722709301322
3119200000.000001,-10.714136967416664
3119999999.999999,-10.71454481700082
3120799999.999999,-10.714981432684034
3121600000.000001,-10.715481594766743
3122400000.000001,-10.716077790182432
3123200000.000001,-10.716801678945401
3124000000.000001,-10.717684919961506
3124799999.999999,-10.71875917213665
3125599999.999999,-10.720056094376673
3126400000.000001,-10.721607345587458
3127200000.000001,-10.723444584674894
3128000000.000001,-10.725599470544829
3128799999.999999,-10.728103662103152
3129599999.999999,-10.730988818255724
3130400000.000001,-10.734286597908422
3131200000.000001,-10.738023827307977
3132000000.000001,-10.742136767332646
3132799999.999999,-10.746481259127599
3133599999.999999,-10.750910349289413
3134400000.000001,-10.755277084414615
3135200000.000001,-10.75943451109977
3136000000.000001,-10.763235675941424
3136800000.000001,-10.766533625536162
3137599999.999999,-10.769181406480499
3138399999.999999,-10.771032065371024
3139200000.000001,-10.771938648804266
3140000000.000001,-10.771754203376801
3140800000.000001,-10.7703321267932
3141599999.999999,-10.767587989801257
3142399999.999999,-10.763570492895845
3143200000.000001,-10.75834551472554
3144000000.000001,-10.75197893393893
3144800000.000001,-10.744536629184616
3145599999.999999,-10.736084479111149
3146399999.999999,-10.726688362367163
3147200000.000001,-10.716414157601207
3148000000.000001,-10.70532774346188
3148800000.000001,-10.693494998597771
3149600000.000001,-10.68098180165746
3150399999.999999,-10.667854031289544
3151199999.999999,-10.65418734741607
3152000000.000001,-10.640112986624104
3152800000.000001,-10.625781788863286
3153600000.000001,-10.611344616247813
3154399999.999999,-10.596952330891845
3155199999.999999,-10.582755794909609
3156000000.000001,-10.56890587041525
3156800000.000001,-10.555553419522965
3157600000.000001,-10.54284930434693
3158399999.999999,-10.530944387001341
3159199999.999999,-10.519989529600366
3160000000.000001,-10.510135594258216
3160800000.000001,-10.501524558567326
3161600000.000001,-10.494137226477392
3162400000.000001,-10.487814090686811
3163199999.999999,-10.482390956999858
3163999999.999999,-10.47770363122082
3164800000.000001,-10.473587919153985
3165600000.000001,-10.469879626603628
3166400000.000001,-10.46641455937403
3167199999.999999,-10.4630285232695
3167999999.999999,-10.459557324094291
3168800000.000001,-10.455836767652698
3169600000.000001,-10.451702659748996
3170400000.000001,-10.446991298563816
3171199999.999999,-10.441618873907856
3171999999.999999,-10.435669078331863
3172800000.000001,-10.4292466915469
3173600000.000001,-10.422456493264022
3174400000.000001,-10.415403263194285
3175200000.000001,-10.408191781048743
3175999999.999999,-10.400926826538445
3176799999.999999,-10.393713179374465
3177600000.000001,-10.386655619267849
3178400000.000001,-10.379858925929646
3179200000.000001,-10.373427879070924
3179999999.999999,-10.367467258402748
3180799999.999999,-10.362056912422304
3181600000.000001,-10.357138283995603
3182400000.000001,-10.352605061950541
3183200000.000001,-10.348350890141461
3183999999.999999,-10.344269412422655
3184799999.999999,-10.340254272648444
3185600000.000001,-10.33619911467315
3186400000.000001,-10.331997582351079
3187200000.000001,-10.32754331953656
3188000000.000001,-10.322729970083898
3188799999.999999,-10.317451177847417
3189600000.000001,-10.311600586681429
3190400000.000001,-10.305077837220558
3191200000.000001,-10.297887921624806
3192000000.000001,-10.29012574688555
3192799999.999999,-10.281889105120214
3193599999.999999,-10.273275788446263
3194400000.000001,-10.264383588981126
3195200000.000001,-10.255310298842268
3196000000.000001,-10.246153710147112
3196799999.999999,-10.237011615013103
3197599999.999999,-10.227981805557697
3198400000.000001,-10.219162073898325
3199200000.000001,-10.210650212152444
3200000000.000001,-10.202543989800354
3200800000.000001,-10.194937799626892
3201599999.999999,-10.18791910193486
3202400000.000001,-10.18157450565726
3203200000.000001,-10.175990619727031
3204000000.000001,-10.171254053077163
3204800000.000001,-10.167451414640624
3205599999.999999,-10.164669313350373
3206399999.999999,-10.1629943581394
3207200000.000001,-10.162513157940658
3208000000.000001,-10.16331232168713
3208800000.000001,-10.165478458311775
3209599999.999999,-10.169098176747582
3210399999.999999,-10.174225282166724
3211200000.000001,-10.180735639017975
3212000000.000001,-10.18844506076389
3212800000.000001,-10.197169314435087
3213599999.999999,-10.20672416706217
3214399999.999999,-10.216925385675772
3215200000.000001,-10.227588737306498
3216000000.000001,-10.238529988984958
3216800000.000001,-10.249564907741792
3217600000.000001,-10.260509260607598
3218399999.999999,-10.271178814612995
3219199999.999999,-10.281389336788607
3220000000.000001,-10.290961670649061
3220800000.000001,-10.299803061140594
3221600000.000001,-10.307893046276206
3222399999.999999,-10.315213390737782
3223199999.999999,-10.321745859207141
3224000000.000001,-10.327472216366147
3224800000.000001,-10.332374226896661
3225600000.000001,-10.336433655480533
3226399999.999999,-10.339632266799612
3227199999.999999,-10.341951825535752
3228000000.000001,-10.343374096370816
3228800000.000001,-10.343880843986653
3229600000.000001,-10.343454143675004
3230400000.000001,-10.342118795397049
3231199999.999999,-10.339985496470689
3231999999.999999,-10.337175233343658
3232800000.000001,-10.33380899246366
3233600000.000001,-10.330007760278406
3234400000.000001,-10.325892523235623
3235199999.999999,-10.321584267783024
3235999999.999999,-10.317203980368312
3236800000.000001,-10.312872647439214
3237600000.000001,-10.308711255443427
3238400000.000001,-10.304840790828685
3239199999.999999,-10.301382240042692
3239999999.999999,-10.298417549025693
3240800000.000001,-10.295821728376595
3241600000.000001,-10.293401485851433
3242400000.000001,-10.290963486566014
3243200000.000001,-10.288314395636121
3243999999.999999,-10.285260878177581
3244799999.999999,-10.281609599306172
3245600000.000001,-10.277167224137713
3246400000.000001,-10.271740417787989
3247200000.000001,-10.26513584537281
3247999999.999999,-10.257160172007985
3248799999.999999,-10.247620062809304
3249600000.000001,-10.236340032473883
3250400000.000001,-10.223439029514466
3251200000.000001,-10.209277515674252
3251999999.999999,-10.194223087745229
3252799999.999999,-10.178643342519393
3253600000.000001,-10.162905876788749
3254400000.000001,-10.147378287345305
3255200000.000001,-10.132428170981058
3256000000.000001,-10.118423124487997
3256799999.999999,-10.105730744658125
3257599999.999999,-10.094718628283445
3258400000.000001,-10.08575437215596
3259200000.000001,-10.079203878255697
3260000000.000001,-10.07521746506734
3260799999.999999,-10.073520979813026
3261599999.999999,-10.07379068476876
3262400000.000001,-10.07570284221051
3263200000.000001,-10.078933714414305
3264000000.000001,-10.083159563656096
3264799999.999999,-10.08805665221189
3265599999.999999,-10.093301242357683
3266400000.000001,-10.098569596369465
3267200000.000001,-10.10353797652322
3268000000.000001,-10.10788264509494
3268800000.000001,-10.111279864360618
3269599999.999999,-10.113464313459353
3270399999.999999,-10.114473257697796
3271200000.000001,-10.114441637555004
3272000000.000001,-10.113504441786617
3272800000.000001,-10.111796659148283
3273599999.999999,-10.109453278395634
3274399999.999999,-10.10660928828431
3275200000.000001,-10.10339967756996
3276000000.000001,-10.09995943500821
3276800000.000001,-10.096423549354704
3277599999.999999,-10.09292700936507
3278399999.999999,-10.089604803794941
3279200000.000001,-10.086584805582348
3280000000.000001,-10.083881086434516
3280800000.000001,-10.081416207921464
3281600000.000001,-10.079110140538901
3282399999.999999,-10.076882854782554
3283199999.999999,-10.074654321148117
3284000000.000001,-10.07234451013133
3284800000.000001,-10.069873392227876
3285600000.000001,-10.06716093793348
3286399999.999999,-10.064127117743858
3287199999.999999,-10.060691902154716
3288000000.000001,-10.05677526166177
3288800000.000001,-10.052297479926459
3289600000.000001,-10.0472157771704
3290399999.999999,-10.041558601128216
3291199999.999999,-10.035362512558585
3292000000.000001,-10.02866407222021
3292800000.000001,-10.021499840871762
3293600000.000001,-10.013906379271944
3294400000.000001,-10.005920248179436
3295199999.999999,-9.997578008352932
3295999999.999999,-9.988916220551118
3296800000.000001,-9.979971445532684
3297600000.000001,-9.970780244056314
3298400000.000001,-9.961379176880698
3299199999.999999,-9.951815631128333
3299999999.999999,-9.942191797287244
3300800000.000001,-9.932627165841495
3301600000.000001,-9.923241233889172
3302400000.000001,-9.914153498528322
3303199999.999999,-9.905483456857027
3303999999.999999,-9.897350605973337
3304800000.000001,-9.889874442975326
3305600000.000001,-9.883174464961051
3306400000.000001,-9.87737016902858
3307200000.000001,-9.872581052275997
3307999999.999999,-9.868926611801342
3308799999.999999,-9.866516705122827
3309600000.000001,-9.865311670212712
3310400000.000001,-9.865153981400908
3311200000.000001,-9.865882917155034
3311999999.999999,-9.867337755942728
3312799999.999999,-9.869357776231595
3313600000.000001,-9.871782256489261
3314400000.000001,-9.874450475183352
3315200000.000001,-9.877201710781478
3315999999.999999,-9.879875241751265
3316799999.999999,-9.882310346560352
3317600000.000001,-9.884346303676324
3318400000.000001,-9.885823049225557
3319200000.000001,-9.886652622724192
3320000000.000001,-9.886883249477307
3320799999.999999,-9.886578277450575
3321600000.000001,-9.885801054609722
3322400000.000001,-9.8846149289204
3323200000.000001,-9.8830832483483
3324000000.000001,-9.881269360859115
3324799999.999999,-9.879236614418545
3325599999.999999,-9.877048356992262
3326400000.000001,-9.87476793654595
3327200000.000001,-9.87245870104531
3328000000.000001,-9.870183998456035
3328799999.999999,-9.8679972009961
3329599999.999999,-9.865902328966868
3330400000.000001,-9.863888168448405
3331200000.000001,-9.861943501140395
3332000000.000001,-9.860057108742538
3332799999.999999,-9.858217772954504
3333599999.999999,-9.856414275475977
3334400000.000001,-9.854635398006664
3335200000.000001,-9.852869922246235
3336000000.000001,-9.851106629894382
3336800000.000001,-9.849334302650796
3337599999.999999,-9.847541722215155
3338399999.999999,-9.84571759725057
3339200000.000001,-9.84384953729296
3340000000.000001,-9.841924302542779
3340800000.000001,-9.839928631165513
3341599999.999999,-9.837849261326653
3342399999.999999,-9.835672931191695
3343200000.000001,-9.833386378926114
3344000000.000001,-9.830976342695415
3344800000.000001,-9.828429560665072
3345599999.999999,-9.825732771000581
3346399999.999999,-9.822872711867426
3347200000.000001,-9.819836121431095
3348000000.000001,-9.816609794092123
3348800000.000001,-9.813186268760887
3349600000.000001,-9.809568712051487
3350399999.999999,-9.805761440908185
3351199999.999999,-9.801768772275189
3352000000.000001,-9.797595023096754
3352800000.000001,-9.793244510317109
3353600000.000001,-9.788721550880489
3354399999.999999,-9.784030461731135
3355199999.999999,-9.779175559813275
3356000000.000001,-9.77416116207116
3356800000.000001,-9.768991585449008
3357600000.000001,-9.763671146891078
3358399999.999999,-9.758202039843681
3359199999.999999,-9.752576190303394
3360000000.000001,-9.746782425196606
3360800000.000001,-9.740809570802242
3361600000.000001,-9.734646453399222
3362400000.000001,-9.728281899266463
3363199999.999999,-9.721704734682895
3363999999.999999,-9.714903785927419
3364800000.000001,-9.707867879278972
3365600000.000001,-9.70058584101647
3366400000.000001,-9.693046497418827
3367199999.999999,-9.685238674764975
3367999999.999999,-9.677154950694607
3368800000.000001,-9.668842693776995
3369600000.000001,-9.660390775473985
3370400000.000001,-9.651889096559934
3371199999.999999,-9.64342755780919
3371999999.999999,-9.635096059996137
3372800000.000001,-9.626984503895102
3373600000.000001,-9.619182790280469
3374400000.000001,-9.61178081992658
3375200000.000001,-9.604868493607796
3375999999.999999,-9.59853571209846
3376799999.999999,-9.592872376172963
3377600000.000001,-9.58796776629061
3378400000.000001,-9.58385199229177
3379200000.000001,-9.580447931171577
3379999999.999999,-9.577667148433612
3380799999.999999,-9.575421209581478
3381600000.000001,-9.573621680118755
3382400000.000001,-9.572180125549053
3383200000.000001,-9.571008111375953
3383999999.999999,-9.570017203103042
3384799999.999999,-9.569118966233944
3385600000.000001,-9.568224966272219
3386400000.000001,-9.567246768721475
3387200000.000001,-9.5660959390853
3388000000.000001,-9.564707433867994
3388799999.999999,-9.56312675174572
3389599999.999999,-9.561432014559344
3390400000.000001,-9.559701348891608
3391200000.000001,-9.55801288132524
3392000000.000001,-9.556444738442998
3392799999.999999,-9.555075046827625
3393599999.999999,-9.553981933061827
3394400000.000001,-9.553243523728383
3395200000.000001,-9.552937945410008
3396000000.000001,-9.553143324689444
3396799999.999999,-9.553937788149426
3397599999.999999,-9.555390682187713
3398400000.000001,-9.557446851387304
3399200000.000001,-9.559958697791373
3400000000.000001,-9.56277643381678
3400800000.000001,-9.56575027188039
3401599999.999999,-9.56873042439905
3402399999.999999,-9.57156710378964
3403200000.000001,-9.574110522469006
3404000000.000001,-9.576210892854036
3404800000.000001,-9.577718427361567
3405599999.999999,-9.578483338408468
3406399999.999999,-9.578355838411596
3407200000.000001,-9.577187129381372
3408000000.000001,-9.574916741552968
3408800000.000001,-9.571641017665016
3409599999.999999,-9.567472418084549
3410399999.999999,-9.562523403178623
3411200000.000001,-9.556906433314289
3412000000.000001,-9.55073396885858
3412800000.000001,-9.544118470178546
3413600000.000001,-9.537172397641221
3414399999.999999,-9.530008211613676
3415199999.999999,-9.522738372462939
3416000000.000001,-9.515475340556058
3416800000.000001,-9.508331576260083
3417600000.000001,-9.501397601289462
3418399999.999999,-9.49466259945649
3419199999.999999,-9.488086514551256
3420000000.000001,-9.481629287568651
3420800000.000001,-9.475250859503568
3421600000.000001,-9.468911171350896
3422399999.999999,-9.462570164105557
3423199999.999999,-9.456187778762427
3424000000.000001,-9.449723956316419
3424800000.000001,-9.443138637762416
3425600000.000001,-9.436391764095333
3426400000.000001,-9.429443276310053
3427199999.999999,-9.422258110547567
3427999999.999999,-9.414869990117907
3428800000.000001,-9.407362701390895
3429600000.000001,-9.3998211621456
3430400000.000001,-9.392330290161091
3431199999.999999,-9.384975003216432
3431999999.999999,-9.377840219090693
3432800000.000001,-9.371010855562943
3433600000.000001,-9.36457183041226
3434400000.000001,-9.35860806141769
3435199999.999999,-9.353204466358314
3435999999.999999,-9.348445963013212
3436800000.000001,-9.344416960450538
3437600000.000001,-9.341159296916693
3438400000.000001,-9.338640768990452
3439200000.000001,-9.336821759440596
3439999999.999999,-9.335662651035896
3440799999.999999,-9.335123826545114
3441600000.000001,-9.335165668737027
3442400000.000001,-9.33574856038041
3443200000.000001,-9.336832884244018
3443999999.999999,-9.338379023096635
3444799999.999999,-9.340347359707017
3445600000.000001,-9.342698276843961
3446400000.000001,-9.345392157276208
3447200000.000001,-9.348378698068856
3447999999.999999,-9.351559350407399
3448799999.999999,-9.354821955602368
3449600000.000001,-9.358054354171074
3450400000.000001,-9.361144386630848
3451200000.000001,-9.363979893499
3451999999.999999,-9.366448715292869
3452799999.999999,-9.368438692529743
3453599999.999999,-9.369837665726983
3454400000.000001,-9.37053347540187
3455200000.000001,-9.370413962071751
3456000000.000001,-9.369366966253928
3456799999.999999,-9.367289819958245
3457599999.999999,-9.364206828208793
3458400000.000001,-9.360232873792825
3459200000.000001,-9.355484790615229
3460000000.000001,-9.350079412580918
3460799999.999999,-9.344133573594753
3461599999.999999,-9.337764107561632
3462400000.000001,-9.331087848386446
3463200000.000001,-9.324221629974076
3464000000.000001,-9.317282286229414
3464799999.999999,-9.31038665105735
3465599999.999999,-9.303651558362766
3466400000.000001,-9.29719323425276
3467200000.000001,-9.291080129855949
3468000000.000001,-9.285299287678441
3468800000.000001,-9.279829810714737
3469599999.999999,-9.27465080195931
3470399999.999999,-9.269741364406642
3471200000.000001,-9.265080601051224
3472000000.000001,-9.260647614887525
3472800000.000001,-9.256421508910051
3473599999.999999,-9.252381386113264
3474399999.999999,-9.248506349491649
3475200000.000001,-9.244775502039708
3476000000.000001,-9.241167946751922
3476800000.000001,-9.237666525932731
3477599999.999999,-9.234270584553919
3478399999.999999,-9.230984018713102
3479200000.000001,-9.227810724653203
3480000000.000001,-9.224754598617075
3480800000.000001,-9.22181953684764
3481600000.000001,-9.21900943558775
3482399999.999999,-9.216328191080294
3483199999.999999,-9.213779699568171
3484000000.000001,-9.211367857294256
3484800000.000001,-9.209096560501429
3485600000.000001,-9.206969705432584
3486399999.999999,-9.20499124916011
3487199999.999999,-9.203165939498632
3488000000.000001,-9.201499077142813
3488800000.000001,-9.199995974126615
3489600000.000001,-9.198661942484065
3490399999.999999,-9.197502294249091
3491199999.999999,-9.196522341455697
3492000000.000001,-9.195727396137848
3492800000.000001,-9.195122770329547
3493600000.000001,-9.194713776064745
3494400000.000001,-9.19450572537744
3495199999.999999,-9.194503930301607
3495999999.999999,-9.194713381230578
3496800000.000001,-9.195115279845666
3497600000.000001,-9.195651111543093
3498400000.000001,-9.196258589818378
3499199999.999999,-9.196875428166997
3499999999.999999,-9.197439340084458
3500800000.000001,-9.197888039066228
3501600000.000001,-9.198159238607836
3502400000.000001,-9.198190652204751
3503199999.999999,-9.197919993352471
3503999999.999999,-9.197284975546495
3504800000.000001,-9.196223312282306
3505600000.000001,-9.194672717055411
3506400000.000001,-9.192595228084897
3507200000.000001,-9.190057819623178
3507999999.999999,-9.18715575673236
3508799999.999999,-9.183984304893656
3509600000.000001,-9.180638729588274
3510400000.000001,-9.177214296297471
3511200000.000001,-9.173806270502432
3511999999.999999,-9.170509917684392
3512799999.999999,-9.167420503324593
3513600000.000001,-9.164633292904242
3514400000.000001,-9.162243551904545
3515200000.000001,-9.160346545806767
3515999999.999999,-9.159029028809051
3516799999.999999,-9.158270212383819
3517600000.000001,-9.157975611370595
3518400000.000001,-9.158049303103226
3519200000.000001,-9.158395364915563
3520000000.000001,-9.158917874141451
3520799999.999999,-9.15952090811475
3521599999.999999,-9.160108544169326
3522400000.000001,-9.160584859639009
3523200000.000001,-9.160853931857659
3524000000.000001,-9.16081983815912
3524799999.999999,-9.16038665587726
3525599999.999999,-9.159459289331494
3526400000.000001,-9.158000289511207
3527200000.000001,-9.1560665094228
3528000000.000001,-9.153723521495401
3528799999.999999,-9.151036898158168
3529599999.999999,-9.148072211840216
3530400000.000001,-9.144895034970673
3531200000.000001,-9.141570939978692
3532000000.000001,-9.138165499293372
3532800000.000001,-9.134744285343878
3533599999.999999,-9.131372870559346
3534399999.999999,-9.128116827368878
3535200000.000001,-9.12504172820163
3536000000.000001,-9.122194102038655
3536800000.000001,-9.119540172802253
3537599999.999999,-9.117024999928681
3538399999.999999,-9.114593642744687
3539200000.000001,-9.112191160576998
3540000000.000001,-9.109762612752355
3540800000.000001,-9.107253058597479
3541599999.999999,-9.10460755743911
3542399999.999999,-9.101771168603989
3543200000.000001,-9.09868895141885
3544000000.000001,-9.095305965210414
3544800000.000001,-9.091567269305422
3545600000.000001,-9.087422998799639
3546399999.999999,-9.082885643723955
3547199999.999999,-9.078009572697283
3548000000.000001,-9.072849930315016
3548800000.000001,-9.067461861172525
3549600000.000001,-9.06190050986519
3550399999.999999,-9.056221020988396
3551199999.999999,-9.050478539137522
3552000000.000001,-9.044728208907955
3552800000.000001,-9.039025174895073
3553600000.000001,-9.033424581694248
3554399999.999999,-9.027981573900874
3555199999.999999,-9.02275102703792
3556000000.000001,-9.017770111389254
3556800000.000001,-9.01304761686319
3557600000.000001,-9.008589779117486
3558400000.000001,-9.004402833809891
3559199999.999999,-9.00049301659817
3559999999.999999,-8.996866563140074
3560800000.000001,-8.993529709093366
3561600000.000001,-8.990488690115782
3562400000.000001,-8.987749741865088
3563199999.999999,-8.985319099999039
3563999999.999999,-8.98320300017538
3564800000.000001,-8.981407678051887
3565600000.000001,-8.97993288862206
3566400000.000001,-8.978751672689683
3567199999.999999,-8.977830188622995
3567999999.999999,-8.977134594783472
3568800000.000001,-8.976631049532614
3569600000.000001,-8.976285711231888
3570400000.000001,-8.976064738242819
3571199999.999999,-8.975934288926872
3571999999.999999,-8.97586052164553
3572799999.999999,-8.975809594760292
3573600000.000001,-8.97574766663265
3574400000.000001,-8.975640895624082
3575200000.000001,-8.975456058141276
3575999999.999999,-8.975167314489859
3576799999.999999,-8.9747536850698
3577600000.000001,-8.974194275720599
3578400000.000001,-8.9734681922818
3579200000.000001,-8.972554540592881
3579999999.999999,-8.971432426493394
3580799999.999999,-8.970080955822823
3581600000.000001,-8.968479234420712
3582400000.000001,-8.966606368126563
3583200000.000001,-8.964441462779888
3583999999.999999,-8.961963624220232
3584799999.999999,-8.959152088998728
3585599999.999999,-8.955994224750711
3586400000.000001,-8.952490170970655
3587200000.000001,-8.948641185761566
3588000000.000001,-8.944448527226413
3588799999.999999,-8.939913453468208
3589599999.999999,-8.935037222589926
3590400000.000001,-8.929821092694581
3591200000.000001,-8.924266321885149
3592000000.000001,-8.918374168264627
3592799999.999999,-8.912145889936014
3593599999.999999,-8.905582745002285
3594400000.000001,-8.898685991566445
3595200000.000001,-8.891463942703432
3596000000.000001,-8.883953339438818
3596799999.999999,-8.876198082184551
3597599999.999999,-8.868242071352675
3598399999.999999,-8.860129207355207
3599200000.000001,-8.851903390604214
3600000000.000001,-8.843608521511705
3600800000.000001,-8.835288500489717
3601599999.999999,-8.826987227950319
3602399999.999999,-8.818748604305519
3603200000.000001,-8.810616529967362
3604000000.000001,-8.80263490534788
3604800000.000001,-8.794849029395607
3605599999.999999,-8.787320454507672
3606399999.999999,-8.78012121702266
3607200000.000001,-8.773323527914755
3608000000.000001,-8.76699959815815
3608800000.000001,-8.761221638727008
3609599999.999999,-8.75606186059553
3610399999.999999,-8.75159247473789
3611200000.000001,-8.747885692128264
3612000000.000001,-8.74501372374084
3612800000.000001,-8.743048780549799
3613600000.000001,-8.74206307352933
3614399999.999999,-8.742127545686863
3615199999.999999,-8.743238468314189
3616000000.000001,-8.74527717299835
3616800000.000001,-8.748115197121962
3617600000.000001,-8.751624078067671
3618399999.999999,-8.75567535321806
3619199999.999999,-8.760140559955772
3620000000.000001,-8.764891235663427
3620800000.000001,-8.76979891772362
3621600000.000001,-8.774735143518996
3622399999.999999,-8.779571450432158
3623199999.999999,-8.784179375845724
3624000000.000001,-8.788430457145942
3624800000.000001,-8.792223571140433
3625600000.000001,-8.795565282886415
3626400000.000001,-8.798488668496468
3627199999.999999,-8.801026804083165
3627999999.999999,-8.803212765759085
3628800000.000001,-8.805079629636815
3629600000.000001,-8.806660471828906
3630400000.000001,-8.807988368447965
3631199999.999999,-8.809096395606538
3631999999.999999,-8.810017629417239
3632800000.000001,-8.810785145992611
3633600000.000001,-8.811432021445249
3634400000.000001,-8.811987547187925
3635199999.999999,-8.812438217440736
3635999999.999999,-8.812743474633287
3636800000.000001,-8.812862334806944
3637600000.000001,-8.81275381400311
3638400000.000001,-8.812376928263113
3639200000.000001,-8.811690693628336
3639999999.999999,-8.81065412614015
3640799999.999999,-8.80922624183993
3641600000.000001,-8.807366056769034
3642400000.000001,-8.805032586968828
3643200000.000001,-8.802184848480685
3643999999.999999,-8.798782767361416
3644799999.999999,-8.794837073155655
3645600000.000001,-8.790435131600425
3646400000.000001,-8.785670660291949
3647200000.000001,-8.780637376826476
3647999999.999999,-8.775428998800251
3648799999.999999,-8.770139243809517
3649600000.000001,-8.76486182945051
3650400000.000001,-8.759690473319488
3651200000.000001,-8.75471889301268
3652000000.000001,-8.750040806126336
3652799999.999999,-8.745749930256707
3653599999.999999,-8.741939982968127
3654400000.000001,-8.738688527410439
3655200000.000001,-8.736010925107038
3656000000.000001,-8.733907568762945
3656799999.999999,-8.732378851083169
3657599999.999999,-8.73142516477273
3658400000.000001,-8.731046902536626
3659200000.000001,-8.731244457079882
3660000000.000001,-8.73201822110751
3660799999.999999,-8.733368587324534
3661599999.999999,-8.735295948435962
3662400000.000001,-8.737800697146788
3663200000.000001,-8.740883226162055
3664000000.000001,-8.74453494634767
3664800000.000001,-8.748648421565662
3665599999.999999,-8.753054990976622
3666399999.999999,-8.757585081912843
3667200000.000001,-8.762069121706602
3668000000.000001,-8.766337537690212
3668800000.000001,-8.770220757195936
3669599999.999999,-8.773549207556087
3670399999.999999,-8.776153316102928
3671200000.000001,-8.777863510168785
3672000000.000001,-8.778510217085902
3672800000.000001,-8.777923864186604
3673599999.999999,-8.775937240839724
3674399999.999999,-8.77250830115264
3675200000.000001,-8.76778003947485
3676000000.000001,-8.76191036401228
3676800000.000001,-8.755057182970887
3677600000.000001,-8.747378404556613
3678399999.999999,-8.739031936975394
3679199999.999999,-8.730175688433185
3680000000.000001,-8.72096756713593
3680800000.000001,-8.711565481289576
3681600000.000001,-8.702127339100059
3682399999.999999,-8.692811048773322
3683199999.999999,-8.683774518169741
3684000000.000001,-8.675131660124727
3684800000.000001,-8.666830790601942
3685600000.000001,-8.658781270702391
3686399999.999999,-8.65089246152705
3687199999.999999,-8.64307372417693
3688000000.000001,-8.635234419753026
3688800000.000001,-8.627283909356315
3689600000.000001,-8.6191315540878
3690399999.999999,-8.610686715048487
3691199999.999999,-8.60185875333935
3691999999.999999,-8.592557030061393
3692800000.000001,-8.582690906315598
3693600000.000001,-8.572185873588609
3694400000.000001,-8.561140228292942
3695199999.999999,-8.549757144189996
